cod_escola,nota_enem
23001011,916.9464285714287
23002115,1111.353448275862
23002468,969.2631944444445
23002590,1296.7896103896105
23004088,1030.782191780822
23004258,1006.4535433070866
23005033,908.5718266253871
23005157,861.4833916083916
23006137,1333.6357142857141
23006307,993.5759433962264
23007036,979.0299689440994
23007648,973.784738372093
23008300,891.9716049382716
23008814,1143.198404255319
23009578,957.1714673913043
23009594,1351.1326923076922
23009748,1066.5399819494585
23010665,1003.6532520325203
23010851,1140.2320093457945
23010886,889.3611510791367
23011661,905.6369047619048
23011696,1452.9983333333334
23011769,967.1488505747127
23012676,1060.452302631579
23012714,1421.0145833333333
23013125,997.0015306122448
23013176,998.6914429530201
23013680,1314.8347727272726
23014202,900.2295990566038
23014385,937.1966085271317
23015594,935.8631868131868
23015705,993.3381756756756
23016230,1027.0958333333333
23016604,891.8007575757576
23016876,1064.2737394957985
23017368,977.8302083333334
23018178,955.522193877551
23018445,781.6974637681159
23019344,993.4212765957448
23019565,1072.1996575342466
23020431,910.7364516129032
23021322,913.2845312500001
23021772,916.5712209302326
23022060,863.1876623376625
23022248,891.9875
23022655,901.9851851851852
23023953,920.7569029850747
23024291,857.7451923076924
23024631,991.5917279411765
23024658,1014.1996031746031
23024690,1231.1086538461536
23025000,1269.3720833333332
23025034,936.1180555555555
23025140,978.4686746987952
23025190,943.58725
23025255,1444.9287769784173
23025263,976.6478146853146
23025310,1303.0275
23025530,1440.3471014492754
23025603,1252.544642857143
23025611,1062.9875000000002
23025646,1443.1311274509803
23025832,944.7790625
23025905,1304.9878205128205
23026359,1061.1802083333334
23026570,1453.325
23026596,884.0257246376812
23026693,949.3907079646017
23027517,1380.9227272727271
23027584,851.5260638297873
23028068,864.7358870967741
23029153,1023.9625
23029854,1038.868237704918
23029943,879.5731981981982
23030046,1290.7169934640524
23030631,955.3719072164948
23031530,986.5576086956522
23032103,881.3443798449612
23032731,730.0528985507246
23032863,1267.895925925926
23033045,1226.726923076923
23034009,954.0621428571428
23034190,1285.5720873786408
23035684,838.9564516129033
23036010,1159.9018229166668
23036273,1014.8050884955752
23036370,1255.16875
23036710,936.1981481481482
23038004,868.4228723404256
23038861,852.6429133858268
23039027,893.4392857142857
23040017,879.9623046875
23040181,936.74109375
23040297,1039.2503496503496
23040491,911.2414798206278
23040629,1340.940681818182
23040769,1343.8657894736843
23041030,1220.8584375
23041404,907.6831196581196
23041412,985.2054054054054
23041510,864.1310402684563
23041536,1249.35
23041790,1416.7715151515154
23041811,976.1291958041958
23041854,943.2727168949772
23041889,1215.2396484375
23042877,972.09734375
23043130,869.4564935064935
23043660,749.0935483870967
23044039,1057.1377777777777
23044560,1017.24125
23044756,745.2828125
23045230,812.575
23045493,1054.6050632911392
23046449,861.0796052631579
23046490,963.3196107784431
23047860,1382.3544701986757
23047895,1037.8052845528455
23047976,958.061191860465
23049375,1051.9184027777778
23050055,845.8266666666667
23050764,949.6379770992367
23051671,993.552302631579
23051850,1054.51575
23051930,874.3116972477064
23052643,919.0568681318682
23052929,954.9858823529412
23053356,943.6429563492063
23053364,1006.7708333333333
23054409,871.820652173913
23054530,920.585294117647
23054808,892.6527777777778
23055693,1101.9051829268292
23055995,1021.0151639344263
23056177,808.7437500000001
23056592,1269.8007396449705
23056606,1043.3443840579712
23056746,1346.2045454545455
23056860,760.1434426229507
23057190,902.0558383233533
23057793,868.9285714285713
23058463,971.6119289340102
23059699,846.4526431718061
23059753,1337.630357142857
23060174,928.1480769230768
23060298,1065.490804597701
23060824,971.2260273972603
23060948,1059.3247863247861
23060980,1390.0124999999998
23061499,1050.1620437956203
23061545,938.2062080536913
23061553,1357.8375
23061693,1024.3732954545455
23062126,944.4461911357341
23062312,917.6645072992701
23062347,1036.9269859813085
23062495,1284.8989583333332
23062541,1205.4183333333333
23062622,1296.0085714285715
23062703,1010.8606164383561
23062720,994.1840476190476
23062738,963.5236607142857
23063041,1183.2333333333333
23063076,920.1846153846154
23063440,1240.0216666666665
23063505,1163.5872302158273
23063599,1040.061797752809
23064323,1014.2655973451327
23064510,966.3997282608696
23064552,1402.1905405405405
23064676,1004.6242811501597
23064684,1210.3998985801218
23064706,1016.12
23064722,1132.034090909091
23065214,827.4942307692307
23065249,1136.1316455696203
23065273,906.3443548387097
23065389,1042.9727272727273
23065486,1039.178125
23065494,1041.2100961538463
23065591,1471.5663288288288
23065672,1279.267763157895
23065842,880.4078947368421
23065893,1284.6642857142856
23066148,1315.1966666666667
23066199,1297.3545454545454
23066431,1238.2015625
23066644,1179.1447368421052
23066709,1343.5631711409396
23066717,943.9319444444444
23066814,1472.4455035971223
23066920,989.771186440678
23067071,1471.7641025641026
23067233,1078.375
23067268,1054.9013157894738
23067446,999.082183908046
23067845,1364.2442307692309
23067918,1052.7623310810811
23068078,982.4952777777778
23068086,1100.7865566037735
23068140,1235.9208333333333
23068183,894.2137931034483
23068523,1107.8938053097345
23068566,1055.271306818182
23068710,1046.2681451612902
23068809,1079.6690677966103
23068825,1083.748106060606
23068833,1063.771153846154
23068841,1025.3596590909092
23068884,1245.1939903846155
23068914,937.2108108108108
23068930,974.2932692307693
23068965,1070.467391304348
23068973,1106.785294117647
23069023,903.4471428571428
23069031,982.5391304347827
23069040,1256.5246875
23069074,1226.1345703124998
23069082,1091.2875
23069120,1146.3432926829269
23069163,1053.655421686747
23069171,1103.136
23069201,1021.17578125
23069244,1033.846052631579
23069260,1056.9648550724637
23069430,1078.9188333333332
23069457,1021.9122448979592
23069490,915.0459893048128
23069511,1021.9395161290322
23069546,1099.7357913669066
23069562,857.025
23069570,1019.9043478260869
23069619,942.8139423076923
23069627,1079.1540441176471
23069767,1094.5753846153846
23069791,1276.7473451327432
23069864,1489.9114661654135
23069961,978.0472906403941
23069988,915.0695454545455
23070064,1399.45
23070161,1028.7481707317074
23070218,974.5021739130435
23070242,1037.1733606557377
23070269,940.7744791666667
23070340,1334.7162162162163
23070382,1069.8594674556211
23070552,1119.2613321799308
23070722,1383.7634868421053
23070730,1225.577205882353
23070820,1018.6802631578947
23070897,946.2569277108435
23070900,785.0129310344828
23070919,976.13
23070978,1062.7544270833334
23071001,907.984090909091
23071010,953.7279411764706
23071036,1492.9747881355934
23071044,1042.8450873362444
23071087,1138.9693069306932
23071095,1033.5742753623188
23071133,1337.59375
23071141,1322.614393939394
23071265,545.796875
23071346,1322.6604166666666
23071354,1032.61125
23071370,1119.3426020408165
23071400,1400.7419491525425
23071460,984.8714285714286
23071591,1194.4850000000001
23071664,1040.1332608695652
23071958,1275.0926470588236
23071982,1229.7425
23072008,992.3365384615385
23072024,1214.430275229358
23072067,1137.3962765957447
23072199,977.6640151515152
23072237,1049.5475
23072318,1242.7313432835822
23072377,963.8296296296296
23072431,1033.1445652173913
23072571,957.8271929824562
23072741,1303.6975
23072750,1247.9847328244273
23072792,1175.2785714285715
23072865,1100.412643678161
23072873,1336.7824074074074
23072881,1293.7541666666666
23073012,1305.4227272727273
23073039,1205.5926229508198
23073136,926.5696078431372
23073209,1443.5225247524752
23073233,1212.7698275862067
23073306,1396.5
23073411,1029.6283613445378
23073420,925.5970108695652
23073527,1078.5992857142858
23073683,1206.472544642857
23073713,901.1953703703704
23073721,1139.0505952380952
23073853,1000.0215425531916
23073918,1003.3503807106599
23074060,1058.7000954198475
23074159,1128.9441304347827
23074248,1369.9684782608697
23074264,1150.6166666666668
23074701,1009.227536231884
23075023,960.0221674876848
23075147,907.9314285714286
23075430,1118.7617647058823
23075686,1111.410518292683
23075775,928.271590909091
23075791,1078.483606557377
23075864,1211.6788194444443
23075961,1440.7980769230767
23076046,1379.42
23076194,963.6878712871287
23076208,1561.9485294117649
23076259,1199.3921875
23076402,1143.5458333333333
23076658,1138.5285714285715
23076690,1342.19625
23077042,1450.0885869565218
23077140,926.3313868613138
23077174,1271.7870535714287
23077387,1105.0141025641026
23077409,1235.6805555555557
23077484,1186.5796875
23077549,1432.5223484848484
23077603,1249.67
23077808,961.537037037037
23077883,1022.7517857142857
23078081,1246.3963235294118
23078170,959.8843596059113
23078251,1365.9630434782607
23078340,1051.4525477707007
23078529,1129.3115384615385
23078561,918.8563492063491
23078669,1088.716847826087
23078685,934.9326923076924
23078707,972.2615942028986
23078758,1029.2592391304347
23078774,1277.539814814815
23078901,927.9304347826087
23079495,984.7742753623188
23079533,996.6644736842105
23079649,967.6701048951049
23079843,1325.6142857142856
23079851,1069.6315476190475
23079959,1055.253888888889
23080132,973.9545454545455
23080370,883.6308908045978
23080710,1045.070030120482
23080841,1300.631762295082
23081007,1350.7162162162163
23081430,1334.6535714285715
23081457,1172.7392857142856
23081830,1002.3610091743119
23081945,816.4162962962964
23081988,782.7906862745099
23081996,1337.5416223404254
23082160,1024.2135135135136
23082321,1195.7234375
23082585,1397.3600000000001
23083255,955.8197368421052
23083476,896.6755494505494
23083549,861.0531690140845
23083654,944.8502688172043
23083794,1232.634188034188
23083921,922.8541952054795
23084200,979.350286259542
23085193,936.6477777777777
23085347,874.0884375
23085550,1316.0866
23085568,1141.241768292683
23085592,1350.256736526946
23085711,949.6810747663551
23085789,1377.1535714285715
23087196,1106.6175675675677
23087323,915.9651960784313
23089164,933.3103333333333
23090235,870.8065384615384
23090545,1074.1788265306122
23090600,1395.5619047619048
23091240,853.5289634146341
23093935,893.5572033898304
23095075,1085.95
23095881,1043.4506993006994
23096209,1159.2260067114094
23097140,858.3982382550336
23098775,960.6726744186046
23099194,871.7618951612903
23099380,1032.307608695652
23100133,907.2770202020201
23100176,1453.1
23100311,1018.8232692307693
23100575,950.5083333333334
23100583,885.8069182389937
23100753,1233.5275862068966
23100770,928.7618243243244
23101865,956.6460227272728
23102020,1139.3209905660378
23102322,1324.1399999999999
23104147,1003.6046052631579
23105828,907.5120370370371
23106590,850.9664948453608
23108657,935.8810344827587
23109149,1295.7407284768212
23111291,1368.0125
23115050,952.6354761904762
23115807,943.36875
23116951,913.3614130434783
23116960,1271.5892105263158
23118709,867.411641221374
23119799,867.0093023255814
23120878,896.2480263157895
23121459,934.0439285714285
23122064,1175.8273178807945
23122714,792.4898305084746
23124121,970.2564285714286
23124172,944.3932170542636
23124598,1313.75
23124849,1256.0113636363635
23125012,966.0725903614458
23125314,950.6728813559322
23125586,1154.7466911764704
23126833,948.7365625
23127171,1010.7857142857143
23127430,838.3479166666666
23127490,1429.3000000000002
23127821,1202.2254347826088
23128208,979.2600253807107
23128739,1045.777512562814
23129018,1179.5794117647058
23130890,951.3705479452054
23131365,1011.1353535353536
23131705,1406.22625
23131802,1010.2746462264151
23132000,1006.0202445652175
23132507,1093.0882653061226
23132876,1110.6173076923078
23133155,1202.1200000000001
23133295,917.15859375
23133554,905.9354166666667
23134488,864.8293402777779
23135425,929.5692307692308
23135891,1478.9663043478263
23135905,864.9483333333333
23136413,913.9273972602739
23137150,1076.381914893617
23137657,962.8647959183672
23137924,962.4338235294117
23138106,1277.6233333333334
23138440,1048.87975
23139382,742.1856250000001
23139471,1163.6299019607843
23140240,767.7442307692309
23140518,1068.9296296296297
23140780,899.9984299516908
23142286,819.1713888888889
23142308,1092.9177631578946
23142332,1319.057451923077
23142375,1055.6861788617887
23142804,1006.8274390243902
23142820,1406.0636363636363
23143150,1346.2658333333334
23144025,928.9163961038961
23144793,1057.6261363636363
23145633,1077.531212121212
23146990,838.0233516483515
23148349,915.8155688622753
23148543,914.2287634408602
23149434,1170.6739130434783
23149795,1027.5446969696968
23150173,1090.939236111111
23150297,910.4060810810811
23151528,1022.4287735849057
23151650,945.549537037037
23152737,803.452734375
23153261,1083.9546875
23153482,1151.905048076923
23154721,1186.437037037037
23155817,817.7925
23156201,1268.907584269663
23156210,955.383712121212
23157011,1068.6064356435645
23157020,1010.4470108695652
23157879,1103.5514150943395
23158514,1290.0783950617283
23159545,1051.0021428571429
23159766,994.7446428571428
23160098,817.8936440677966
23160110,962.4716216216216
23161604,980.0585497835498
23161671,1339.8871621621622
23161868,1407.7322916666667
23162350,1011.3364583333333
23162406,1036.6467857142857
23162600,938.4975000000001
23162678,1218.3307692307692
23162813,1002.6151515151515
23162902,1318.8833333333332
23162961,962.3313868613138
23163020,873.8591549295775
23163240,1464.9945205479453
23163330,1059.0027777777777
23163348,1460.41875
23163402,1341.5069327731094
23163410,1092.0720779220778
23164050,812.4405448717948
23164808,1109.5996376811593
23164867,980.894495412844
23164913,965.8674074074074
23165022,1187.8034722222224
23165049,1267.5261904761905
23165197,961.4205696202531
23165278,1409.6952846975091
23165421,1123.1679824561404
23165430,1097.8164179104479
23165588,1325.355
23165618,966.1404032258065
23165774,1033.701923076923
23165901,1419.4224226804124
23165910,1176.0591549295775
23165952,1500.867578125
23166070,940.3669642857143
23166100,988.6921875
23166185,1129.0336206896552
23166215,900.9230446927374
23167190,951.5105932203389
23167386,816.8404545454546
23167963,882.634962406015
23168749,1161.3865
23169125,1177.2533333333333
23169249,900.8042207792207
23169923,1312.1059210526314
23170492,982.0697115384614
23170620,979.931798245614
23171324,1307.9704545454547
23171804,965.3703125
23174986,946.2871387283237
23179902,954.2071428571428
23180226,989.7725609756096
23180781,929.9454545454546
23182016,1399.04375
23183152,1467.9913194444443
23183675,1453.2363636363636
23185112,935.8040662650603
23185244,1244.494642857143
23185287,1085.347131147541
23186224,995.8069672131147
23186259,1080.35
23186364,948.8394841269841
23186488,1285.8022673031028
23186518,1068.8394736842106
23186704,1332.011111111111
23186763,1280.5895833333334
23187735,991.828125
23187867,1339.4351063829786
23187956,1217.8233173076924
23188154,1039.0556034482759
23188510,1072.2475
23188545,1086.4641176470589
23188774,997.0374999999999
23190337,844.2487288135593
23190884,962.9359848484848
23191104,966.9208333333333
23192020,1448.75125
23194669,1340.194642857143
23198710,1394.9975543478263
23199407,1310.8193181818183
23200758,1364.70703125
23203390,987.601724137931
23203536,733.1171875
23206373,1167.8010869565219
23206403,1325.2919014084507
23207477,1346.2977272727271
23209585,950.639226519337
23210710,1452.6508547008548
23212020,1268.9910714285716
23214260,1362.451
23214457,1048.12912371134
23215534,1385.0808823529412
23215674,862.7941176470588
23215682,741.8977272727273
23215720,826.8375
23215747,1132.2458333333334
23215755,862.3681818181818
23216328,827.02
23217510,1058.7566532258065
23219181,952.9910326086956
23221119,898.8671875
23221160,1076.090212264151
23221348,1031.8388513513514
23223030,1050.4412969283276
23223081,1047.003125
23224509,946.2629807692308
23225190,952.8305084745763
23225262,858.3261363636364
23225327,974.9730392156863
23225360,867.2071052631579
23225386,992.5488095238095
23225408,849.7282894736842
23225416,1023.3327669902912
23225491,1011.8695652173913
23225505,954.4275
23225653,964.3775862068965
23225890,1242.1552631578948
23227362,864.5319444444444
23227770,885.1854166666667
23227818,1043.9383333333335
23227877,1150.3755555555556
23227885,993.3857142857144
23227940,813.0374999999999
23231297,1459.2836538461538
23231939,683.4223684210526
23232234,1169.1073529411765
23232242,1357.7026315789474
23232307,1288.7297619047617
23232390,1322.4760869565216
23232439,1227.027659574468
23233168,1089.104487179487
23233311,654.5272727272727
23233400,841.3919117647059
23233885,1035.895058139535
23233893,946.6583333333333
23234105,831.2575
23234296,864.1884146341463
23234474,903.6659722222223
23234580,1027.9019553072626
23234814,1057.9759615384614
23235250,1305.3983333333333
23235411,870.6732142857143
23235543,1625.569696969697
23235675,1305.7019461077844
23235683,1203.2239130434782
23235691,1265.30546875
23235705,861.2040178571428
23235900,1417.9108333333334
23236027,1254.707284768212
23236043,1227.975
23236051,1456.7665841584158
23236060,1236.8753067484663
23236078,1264.0128424657532
23236094,1325.4444642857143
23236140,1348.2663636363636
23236159,1215.9278846153848
23236167,1194.4069444444444
23236205,1277.7389285714287
23236353,1014.6282649253732
23236400,1221.5163793103447
23236434,985.3876582278481
23236442,1207.4688356164384
23236469,1249.0143518518519
23236477,1079.4423780487805
23236493,719.3874999999999
23236507,970.5972627737226
23236574,959.2600961538462
23236582,1055.1114864864867
23236655,1022.0921686746988
23236710,1299.8000000000002
23236752,1021.8286363636364
23237775,888.8612318840579
23237821,990.9138655462186
23238194,1189.6564759036146
23238585,879.0160714285714
23238933,1315.115606060606
23239174,874.9431034482759
23239301,1099.097839506173
23240431,1306.3989130434784
23241314,924.643832599119
23241489,998.6124193548387
23242426,1036.292156862745
23242949,1383.3056886227546
23243023,1132.4412087912087
23243082,1057.0038194444444
23243163,1358.8020833333335
23243350,1444.2195312499998
23243538,1056.364837398374
23243597,1273.8369047619049
23244429,972.1972222222223
23244666,1128.759509202454
23244704,1103.3477099236643
23244712,1250.9043859649123
23244720,1118.0747950819673
23244739,1215.1197452229299
23244747,1264.1731012658229
23244780,1082.8027777777777
23244828,941.8741935483871
23244992,941.8233490566038
23245000,998.3179078014184
23245018,1377.9067567567567
23245026,905.7951388888889
23245034,1224.7071022727273
23245107,1109.0085526315788
23245123,999.3573863636364
23245247,788.57
23245292,969.1334745762712
23245468,1392.0791666666667
23245573,1595.7993243243245
23245980,1383.082627118644
23246260,848.4861842105263
23246324,888.7288461538462
23246456,1457.6348214285713
23246561,1333.825892857143
23246618,873.0647058823529
23246634,872.621875
23246642,1037.0482558139533
23246650,1339.2482517482517
23246669,1195.1267857142857
23246677,1206.9252358490567
23246723,1188.5475177304966
23246731,1284.7906050955412
23246740,1062.5403703703705
23246790,1410.9771739130435
23246812,1272.2199695121951
23246847,1683.4066666666668
23246863,1118.7710784313726
23246871,1626.7977941176473
23246880,1620.065
23247088,1391.0916666666667
23247754,981.283495145631
23248998,929.4466666666667
23249676,937.9852272727272
23249900,902.1088607594937
23250240,872.8909090909092
23251832,1339.3225609756098
23251859,1298.7125
23251913,1373.066326530612
23252294,919.815977443609
23252359,1077.8781609195403
23252375,1323.06453125
23252383,811.5392857142857
23252391,1121.4014900662253
23252405,1155.3769379844962
23252413,1113.5086206896551
23252430,1186.812
23252448,1314.256055900621
23252456,1373.0394886363638
23252472,1001.9603658536586
23252480,877.3697115384615
23252499,1203.1395833333333
23252529,1021.7795081967213
23252545,959.4638297872341
23252588,1278.59365942029
23252600,1048.3390625
23252618,1081.317857142857
23252626,1071.7535087719298
23252642,1054.3323369565219
23252650,826.4921875
23252669,1067.4841463414634
23252863,868.3458333333333
23254068,1099.943103448276
23255269,1071.275462962963
23255528,1383.6154999999999
23255587,964.7892857142857
23258748,1233.924152542373
23259159,1324.2426229508196
23259434,1254.5948717948718
23259485,1172.403
23259493,1301.8625899280576
23259507,870.7010416666667
23259639,1057.2984536082474
23259825,949.2304945054944
23263423,999.6011363636363
23263644,926.4315384615384
23263741,1394.4368055555556
23263849,1288.373076923077
23264063,1385.6141853932584
23264071,1326.0333333333333
23264101,1047.1348360655738
23264616,942.479702970297
23264624,913.9404320987655
23264640,1332.4485
23264675,1109.562738853503
23264721,987.197619047619
23264888,888.7054347826088
23264985,1007.8269480519481
23264993,1068.0885416666667
23265000,1051.3722826086955
23265027,1246.8588414634146
23265159,1126.9022727272727
23265264,876.4491189427313
23265310,1293.5301470588233
23265400,966.3068693693693
23265426,1276.575
23265795,1029.0514285714285
23265833,834.5986301369862
23265841,993.3763157894737
23265876,928.1303819444445
23265892,1341.5517543859648
23267151,1417.22
23267194,1363.8820312500002
23267658,1302.1416666666667
23268310,767.6967105263159
23268506,1281.866891891892
23268638,1115.200528169014
23268700,930.3895833333333
23268999,1414.368
23269014,1087.0305825242717
23269065,1116.3833333333334
23269316,1476.5348540145985
23269340,1356.7619047619048
23271469,1251.8899999999999
23271710,1533.1814102564101
23271850,921.517037037037
23272015,1372.8965384615385
23272058,1072.3800531914894
23272104,1200.1989329268292
23272201,969.2494117647059
23272260,1245.8621257485029
23272317,1342.12625
23272333,1644.9129032258065
23272430,1568.6011029411766
23272864,1260.6583333333333
23272937,1324.0491379310345
23272945,1224.315
23273500,1121.285
23273526,815.273275862069
23273534,926.43515625
23273666,739.3045454545454
23273917,1422.182
23274107,1147.1849673202614
23274123,1470.3182432432434
23274565,1137.2833841463414
23274654,1302.4275
23274719,1339.342391304348
23274735,765.2464285714286
23274859,1477.540625
23274921,1371.15
23274972,935.4496913580247
23275049,904.9253676470588
23275057,823.4585526315789
23275065,857.925
23275308,1281.1779411764705
23275871,1342.681818181818
23275936,1437.3486842105262
23276002,1246.0442307692308
23276142,1229.242105263158
23276169,1335.3211538461537
23276320,1350.650925925926
23276509,1231.691
23276584,1284.5276315789474
23277033,1080.143409090909
23277050,1287.6976923076923
23277084,918.5831250000001
23277149,1462.3879032258064
23277300,1202.3911764705883
23277467,1216.6625
23277491,1387.1721283783781
23277513,1209.8770161290322
23277521,976.2307142857143
23277530,1322.386
23277548,969.7229166666666
23277874,1061.9897260273972
23277882,849.1558333333334
23277890,823.4537037037037
23277904,1205.455357142857
23277912,953.1744444444445
23277920,1142.7055555555555
23277963,922.88125
23277971,795.9275
23277980,1212.8352941176472
23278021,1036.233163265306
23279508,1277.3692307692309
23281332,1363.139705882353
23282126,1018.9749999999999
23282339,1398.9836065573768
23282886,889.9
23283610,902.1296875
23320214,1338.1820921985816
23323418,1317.5109813084114
23323426,1175.305985915493
23323434,1199.930945121951
23323442,1143.7084112149532
23323612,1273.2454687499999
23325429,1335.2737603305786
23333014,940.6836734693877
23334266,1473.6747716894977
23340622,882.117261904762
23350628,1331.6791666666668
23395630,1389.4330357142858
23414634,1295.1768382352943
23462329,883.2375
23462337,910.6311904761906
23462345,855.2836734693878
23462361,1122.0831395348837
23462442,1455.435
23462450,1344.8846153846152
23462604,1344.3223684210525
23489995,1376.3318965517242
23491035,1430.1876923076923
23494000,898.5363095238095
23498994,1473.746568627451
23502983,1272.151073619632
23506989,997.408606557377
23510986,983.584533898305
23533986,1422.795918367347
23545372,1141.95
23545380,1268.958496732026
23545399,1296.7609939759036
23545402,946.4922764227642
23545410,1357.4605633802817
23545429,1044.8258620689653
23545437,947.1635135135135
23545445,896.0152439024391
23545453,998.3647727272728
23545488,954.9163793103448
23545496,1037.7441176470588
23545500,1001.0615384615385
23545518,903.3514423076923
23545534,976.3297413793103
23545542,1258.113157894737
23545550,921.233904109589
23545577,801.9760000000001
23545585,889.9516666666667
23545607,1143.892572463768
23545615,848.4152173913043
23545704,905.083125
23545712,1244.7065476190476
23545720,1116.7852848101265
23545755,991.1743506493506
23556048,1130.8000000000002
23563990,1461.6547965116279
23564008,1297.3564144736843
23564016,1031.6607142857142
23564024,1223.8815789473683
23564032,1249.1670454545454
23564040,1094.0941082802547
23564059,1268.4222756410256
23564121,1564.7133333333334
23564172,1157.7182692307692
23564229,1236.996590909091
23564245,1205.9432389937108
23564318,1308.4906050955415
23564407,1103.285102739726
23564423,1242.2113372093022
23564431,992.2482456140351
23564440,1210.2847122302157
24000027,1185.6
24000132,933.3303571428571
24000140,1095.1443396226414
24000191,1039.0214285714287
24000493,1274.0901785714286
24000647,1072.228424657534
24000922,1307.573076923077
24000957,1067.7342307692309
24001090,1054.2848684210526
24001155,1135.940053763441
24001180,912.7530303030303
24001252,780.2136363636364
24001260,1417.798786407767
24001295,1326.57
24001759,1175.9812499999998
24001902,1044.1348837209302
24002062,1110.9366279069768
24002224,1092.1306818181818
24002232,1034.2934523809524
24002240,1010.1057692307693
24002283,999.3244444444445
24002291,1112.7753787878787
24002330,1118.7836585365853
24002364,1108.3669871794873
24002402,1090.2069444444446
24002410,981.1066176470588
24002429,977.2886363636363
24002445,1069.4335164835165
24002526,1413.6536458333335
24003492,1266.9425675675675
24003581,1408.2086734693876
24003638,1386.5947368421052
24003646,1389.9083333333333
24003662,1363.753260869565
24003972,1087.2836363636363
24004260,1160.6255136986301
24005878,936.2982142857144
24005908,1067.0735655737703
24006823,1108.4850806451614
24008028,946.5022727272728
24008060,973.0678571428571
24008389,1198.8477272727273
24008559,1207.1645161290323
24008788,1020.8285714285714
24009296,1431.075
24009318,1261.3739130434783
24009334,1020.430985915493
24009342,926.6675
24009369,981.1462121212121
24010251,992.6369565217392
24010529,837.7013157894737
24010537,957.2514705882352
24010588,1077.5668604651164
24010936,1001.1630952380951
24011592,1005.0129032258064
24012424,1054.0642857142857
24012890,1088.1954545454546
24013307,1175.7596153846152
24013587,1103.7761904761905
24013595,1030.5135135135135
24013617,822.7722222222222
24014230,1079.7794117647059
24015806,1098.2146825396826
24016497,1061.5920454545453
24016675,1088.9565217391305
24016934,1135.75
24017205,1077.9883928571428
24017930,952.7145833333334
24018228,1377.0545454545454
24018260,1149.871238938053
24018333,1093.894117647059
24018716,1013.0833333333333
24018910,1040.7155555555555
24019356,944.9453125
24019470,1106.664423076923
24019682,1065.6314285714286
24019887,1080.3717741935484
24020400,1060.4558823529412
24020664,961.2950000000001
24021431,1030.2486111111111
24021490,1056.5986363636364
24022144,1021.3203947368422
24022640,1035.6776315789473
24023108,986.5967741935484
24023221,927.890625
24023302,1120.6122093023255
24023671,1062.4851351351354
24023701,1013.4852272727273
24023973,1102.6493333333333
24024562,1105.8574074074074
24024902,1105.2882352941178
24025275,972.3892857142857
24025283,1007.6010869565218
24025305,1056.9390625
24025461,1184.09765625
24025569,969.378431372549
24025577,949.7701612903227
24025887,1040.0318181818182
24026026,1053.226923076923
24026107,912.8051136363637
24026522,933.8383333333334
24026557,1022.0327586206896
24026816,886.99125
24026883,951.8214285714287
24027057,927.1375
24027316,944.9614864864865
24027634,880.4964285714286
24027987,963.1120689655172
24028444,1037.6401515151515
24028819,1141.1532894736843
24029424,1179.0395161290323
24029670,990.7791666666667
24031054,1174.7978260869563
24031313,961.4107142857142
24031348,1189.855487804878
24031372,1397.0075000000002
24031470,1431.4655172413795
24031496,1100.525
24031585,1141.053494623656
24031658,1158.5889583333333
24032670,1107.7775000000001
24032875,1119.2061320754717
24033260,1252.0629310344827
24033634,999.6232142857143
24034304,1031.14375
24034410,1135.5209677419355
24034428,1024.6636363636362
24034940,1075.875
24035149,1001.3289772727272
24035432,983.9928571428572
24035467,1286.2555555555555
24035491,1083.7102272727273
24035513,1067.682142857143
24035521,1090.8285714285714
24035548,1145.7150510204083
24035777,997.9525
24036099,1390.30078125
24036161,1111.2434210526314
24036420,1092.0222222222224
24036730,1066.1830882352942
24037079,1067.45316091954
24037516,1070.705
24037664,1035.652380952381
24037842,982.3975
24038105,981.15625
24038253,931.8021028037383
24038261,1040.2604166666667
24038288,1148.3230337078653
24038920,944.70625
24039080,950.6125
24039357,907.4926470588235
24039632,1038.9823275862068
24039950,913.4458333333333
24040207,990.4399999999999
24040444,945.2726190476191
24040843,934.7111111111111
24040983,975.1176470588235
24041211,1075.4182692307693
24041351,940.3652777777777
24041610,963.5517441860466
24041629,1003.2030303030303
24041637,1078.7076704545455
24042412,1235.8198275862069
24042528,1079.6216666666667
24042757,966.2538732394365
24043117,1019.071551724138
24043826,1077.9216216216219
24044040,983.0799999999999
24044334,1050.4059782608697
24044709,925.83984375
24044970,1028.2705128205127
24045179,913.1416666666667
24045535,907.4446969696969
24045802,1046.1298387096774
24045926,1081.8655405405405
24046361,918.2962328767123
24046710,1391.2520833333333
24046736,1088.6959375
24046744,955.3931818181818
24046817,1138.7377906976744
24047341,998.8135416666667
24047589,992.0867647058824
24047708,966.1152173913042
24047953,930.5571428571429
24048208,1070.5518229166667
24048631,1148.0826923076922
24048739,1000.9421717171717
24049190,871.135
24049247,965.899074074074
24049549,936.6261904761905
24049727,970.2689189189189
24050113,965.6610294117647
24050318,914.9650735294118
24050741,1001.4958333333334
24051080,982.8296052631579
24051527,941.2361111111111
24052078,1266.7775000000001
24052086,994.295625
24052167,1007.2228260869565
24052787,1276.3026041666667
24052884,1061.7878378378377
24052892,948.1921875
24052949,820.5
24053155,975.8539115646258
24053821,942.1253571428572
24054224,1073.3328947368423
24054259,1033.342105263158
24055344,883.1721153846154
24055352,878.72
24055360,944.9908582089552
24055654,1168.2423913043478
24055786,1171.4597222222221
24055808,1066.353409090909
24055824,1102.559375
24055832,1144.271527777778
